wz_id,segmentid,created_date,closed_date,created_season,closed_season,duration_days,purpose,geometry,length_ft
878_0,[38348],2017-10-02,2017-10-14,fall,fall,12,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((995303.0271479831 232456.0080039583, 994767.7391284143 232748.4850350498))",609.9803911684141
879_0,"[ 96564 181362  96425 180334  96413 181363 221969  95902  96048 194271
  95896  99088  96194  95906 221970  96414 180323 180248 180251 192764
  96547  96545 180324 194361 180138  96055 194379 180244 180233]",2017-10-02,2017-11-30,fall,fall,59,"[""['Dot In-House Milling', 'Dot In-House Paving']""
 ""['Dot In-House Milling', 'Dot In-House Paving', 'Occupancy Of Roadway As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((1045732.384696764 202120.4685591871, 1045825.511323319 202242.2042110279, 1045885.468664221 202324.9669060634, 1045948.35262013 202405.5280083031, 1046014.04159075 202483.7369171407), (1044535.636450125 226694.4124858095, 1044536.397378939 226748.7461439426, 1044541.655726326 226803.1106170939, 1044551.407193019 226856.9483067132, 1044565.548079329 226909.7026139922, 1044576.929382967 226941.4333678861), (1044980.589087527 201618.7242094986, 1045053.96535492 201641.3098890962, 1045125.714008669 201669.5711691873, 1045195.185846443 201703.3050472678, 1045261.760866179 201742.2127208376, 1045324.887466129 201785.9103874876), (1043888.316619064 201740.8103657824, 1044266.00421885 201760.9428960756), (1044029.215941073 201548.0190288308, 1044452.048193689 201588.6207426011), (1044576.929382967 226941.4333678861, 1044583.543582301 226961.8957357331), (1042213.177325481 201252.1071572552, 1042325.695563426 201262.7063624231), (1040425.397853946 200687.4822741631, 1040668.652692466 200780.8489519338), (1041395.382808908 201059.1651593168, 1041739.087401471 201192.9489303666), (1044452.048193689 201588.6207426011, 1044557.980024849 201585.6619066287, 1044664.089350936 201587.1942764209, 1044701.352998524 201589.3172080712, 1044770.083470781 201593.2314508666, 1044859.91642174 201602.1851725192, 1044875.67748332 201603.7568289383, 1044980.589087527 201618.7242094986), (1040256.923273955 200622.9932959342, 1040425.397853946 200687.4822741631), (1044525.295676173 226644.0623850183, 1044535.636450125 226694.4124858095), (1042615.338931517 201260.4813685261, 1042784.040089062 201202.3684849652), (1040668.652692466 200780.8489519338, 1040911.471329246 200875.4398276165), (1042325.695563426 201262.7063624231, 1042403.347065679 201270.0509420043), (1044266.00421885 201760.9428960756, 1044535.709493104 201773.0336430202), (1043833.126494861 201514.1895086818, 1043861.417202487 201519.0716126322), (1042856.917527315 201242.6935882972, 1043034.601507812 201341.9954278395), (1043804.084280553 201512.0832053845, 1043833.126494861 201514.1895086818), (1042063.730689799 201277.0367680648, 1042074.469647446 201275.7699732322, 1042085.203071547 201274.4234930955, 1042095.930618922 201272.9973716887, 1042106.651947614 201271.4916543053, 1042117.366716752 201269.9063878553, 1042128.074583532 201268.241624783, 1042138.775206301 201266.4974161478, 1042149.429671684 201264.6801979489, 1042160.076179619 201262.7833620699, 1042170.714386976 201260.8069705126, 1042181.343949794 201258.7510857851, 1042191.964522107 201256.6157752978, 1042202.575762018 201254.4011094439, 1042213.177325481 201252.1071572552), (1045535.386511211 201950.1792949943, 1045732.384696764 202120.4685591871), (1045324.887466129 201785.9103874876, 1045535.386511211 201950.1792949943), (1043861.417202487 201519.0716126322, 1044029.215941073 201548.0190288308), (1040911.471329246 200875.4398276165, 1041395.382808908 201059.1651593168), (1041904.088373013 201258.7584890013, 1041915.295411438 201261.7106565839, 1041926.53948309 201264.4103563142, 1041937.817298592 201266.8567979711, 1041949.125558481 201269.0492661412, 1041960.460953861 201270.9871187825, 1041971.820165377 201272.6697885256, 1041983.199869903 201274.0967839513, 1041994.679162373 201275.2814453568, 1042006.1722752 201276.2115393331, 1042017.675938344 201276.8868007557, 1042029.186883817 201277.3070371096, 1042040.701840813 201277.4721292886, 1042052.21753372 201277.3820308887, 1042063.730689799 201277.0367680648), (1041739.087401471 201192.9489303666, 1041904.088373013 201258.7584890013), (1043034.601507812 201341.9954278395, 1043185.454653103 201388.0719082913, 1043338.188014451 201428.2134875194, 1043492.443390439 201462.3118642208, 1043647.863579652 201490.2846372558, 1043804.084280553 201512.0832053845), (1042615.338931517 201260.4813685261, 1042688.997321146 201265.3472310818, 1042716.976327637 201269.7895339938, 1042742.49142478 201273.8316278151, 1042766.034709986 201280.8165183705, 1042891.743548118 201330.6824169663, 1042976.494445131 201363.2909515459, 1043046.025295311 201385.3450201508, 1043082.839617394 201404.7479716564, 1043097.232665519 201412.0676305534, 1043127.852756244 201436.2870662569), (1042403.347065679 201270.0509420043, 1042474.124749958 201270.3727889141, 1042544.876238939 201267.1773313665, 1042615.338931517 201260.4813685261))",7730.071773834987
87_0,[55318],2017-04-06,2017-06-01,spring,summer,56,"[""['Test Pits, Cores Or Boring']""]","MULTILINESTRING ((1036716.614823725 186168.3204820631, 1036954.67705468 185531.8455230767))",679.5395494184935
880_0,"[  5113   2464 184460 159798 220143 220142 281062 281085 222888   5159
   5178   5189 110234   5114   2462 291369 291370   4657   4598 281084
 222889 281063   5135 184459   5130   4585]",2017-10-02,2017-12-28,fall,winter,87,"[""['Contract Roadway Milling']""
 ""['Contract Roadway Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((931355.9063739969 160075.6157191936, 931682.1240933688 159355.1579574733), (929376.2212376995 153117.2576705486, 929121.5332027831 153242.7780181143), (934488.4130320692 163576.3861309493, 934461.3381078725 163492.7962122103, 934433.0872747208 163409.8776378848, 934403.6702351475 163327.6589133777, 934373.0970908247 163246.16830373, 934341.3783441389 163165.4338241772, 934308.5248860368 163085.4832295605, 934274.5480024322 163006.3440071244, 934238.5826336956 162926.0135173641, 934201.5446853947 162846.5255249973, 934163.4456491445 162767.9047156602, 934124.2973522742 162690.1755039073, 934084.1119412411 162613.3620286587, 934042.901887684 162537.4881452028, 934000.6799819958 162462.5774152121), (934715.6768758962 161174.7593489972, 934736.4049884094 161168.8800074417), (935024.3787230754 165818.5283594247, 935024.3508977212 165764.873651914, 935017.9114415892 165659.3262156636, 935005.202284321 165554.9301597795), (935024.4060566449 165871.0050689806, 935024.3787230754 165818.5283594247), (931840.9845978492 162140.7429517956, 931841.5005411186 162120.7489949779), (933298.0896771201 161676.0369932818, 933287.8372272821 161656.8388058816), (931867.5091471083 160920.3545717002, 931868.5873037871 160870.5924783432), (933162.5474095896 168294.6547073438, 933631.0000943224 167940.5008556999), (934000.6799819958 162462.5774152121, 933977.9318861659 162434.1246893722, 933954.8728842094 162406.1062167527, 933931.5077990037 162378.5278581449, 933907.8415209566 162351.3953839442, 933883.8789993358 162324.7144701259, 933859.6252462743 162298.4906995838, 933835.0853376015 162272.7295595327, 933809.5939193559 162246.7301452872, 933783.8337463576 162221.1911215319, 933757.8096568439 162196.1172843037, 933731.526537772 162171.5133408463, 933704.989325618 162147.3839113995, 933678.203001341 162123.7335285436, 933651.1725965483 162100.5666334453), (935005.202284321 165554.9301597795, 934570.4416623142 163885.7489946045), (931217.4241746732 155326.5541130566, 931453.2817335465 155025.0695432413), (931878.6508326161 160406.1229730695, 931355.9063739969 160075.6157191936), (929525.8255793243 152759.7978211314, 929376.2212376995 153117.2576705486), (930057.3721246185 152761.7648242675, 929969.3120158239 152772.8326814047, 929880.5599416496 152779.346047989, 929791.469101971 152781.2430247474, 929702.4010961991 152778.5143123397, 929613.711123637 152771.1768113294, 929572.1670462237 152765.5605692245), (929572.1670462237 152765.5605692245, 929525.8255793243 152759.7978211314), (931453.2817335465 155025.0695432413, 931943.3155502095 154622.0273653134), (930432.0546322766 153770.1488461695, 930601.4413521766 152735.3963078978), (933651.1725965483 162100.5666334453, 933579.860544226 162036.5217814237, 933512.295518999 161968.0375479623, 933448.8827178954 161895.4603333791, 933389.9801376611 161819.1755377911, 933335.9027748505 161739.6105610967, 933298.0896771201 161676.0369932818), (931868.5873037871 160870.5924783432, 931878.6508326161 160406.1229730695), (931841.5005411186 162120.7489949779, 931867.5091471083 160920.3545717002), (932434.0261077044 168889.4589994649, 932405.5463943206 168838.8716104817, 932402.5087630514 168773.7674331699, 932464.5753272318 168687.396507713, 932514.9226812717 168645.7299531829, 932564.4021737375 168612.7441779116, 932607.8050000031 168589.7407627969), (934570.4416623142 163885.7489946045, 934488.4130320692 163576.3861309493), (932143.5290294176 163167.3268712001, 932016.1539495297 162727.5123594157), (930601.4413521766 152735.3963078978, 930057.3721246185 152761.7648242675))",13091.127507117388
881_0,[33854],2017-10-03,2017-10-04,fall,fall,1,"[""['Dot In-House Paving']""]","MULTILINESTRING ((986143.3412823515 217189.7040800216, 986271.681434093 217415.6398914408))",259.8426166560609
882_0,[126809  22560 126808 126810 126811],2017-10-03,2017-10-05,fall,fall,2,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((976219.052589689 167693.2516346778, 976313.2224244489 167663.9146342214), (986772.8480947553 189235.2094679819, 987380.7043652271 188922.7573059999), (976041.0673229557 167748.6972557443, 976219.052589689 167693.2516346778), (976313.2224244489 167663.9146342214, 976646.6469445358 167560.0441355309), (976646.6469445358 167560.0441355309, 976794.8153993585 167513.1719422829))",1473.1485168857964
883_0,[48343],2017-10-03,2017-10-07,fall,fall,4,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1019077.411209603 180289.1532909484, 1019359.44694737 179792.7732839644))",570.9091597718267
884_0,[13085],2017-10-03,2017-10-27,fall,fall,24,"[""['Pave Street-W/ Engineering & Insp Fee-P']""]","MULTILINESTRING ((956057.8328088599 160765.5769623045, 955968.944446679 160925.0549774354))",182.57704741097132
885_0,[164659  33670 164675 164674 164676  33822 164660],2017-10-04,2017-10-05,fall,fall,1,"[""['Dot In-House Paving']""]","MULTILINESTRING ((985436.6993491724 214573.2574381636, 985399.9964862402 214593.1620420899), (985312.0861961187 214641.5275692937, 984870.8843410723 214885.9077855509), (985461.2664582372 214560.3309676424, 985436.6993491724 214573.2574381636), (985484.7277624471 214546.2004990728, 985461.2664582372 214560.3309676424), (985656.8771273443 214450.5128280364, 985484.7277624471 214546.2004990728), (986444.4149359588 214012.9160651945, 985656.8771273443 214450.5128280364), (985399.9964862402 214593.1620420899, 985312.0861961187 214641.5275692937))",1799.5028530653046
886_0,[20683 20585],2017-10-04,2017-10-06,fall,fall,2,"[""['Dot In-House Milling']""]","MULTILINESTRING ((981315.7573055259 171704.5141242132, 981925.3565414791 171220.5834631966), (980704.4021267543 172189.5029131661, 981315.7573055259 171704.5141242132))",1558.6964593425403
887_0,[163071],2017-10-04,2017-10-07,fall,fall,3,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((991206.4083588491 150194.4182698158, 990863.8129163398 150294.1179078037))",356.80758826439654
888_0,[161681  20957  20721 161702  20836 161680 161682 161701 161679],2017-10-04,2017-10-09,fall,fall,5,"[""['Dot In-House Milling']""]","MULTILINESTRING ((980736.199017625 175818.1832777196, 981230.9334261979 175428.6045366038), (983094.3169650418 173949.5409872959, 983706.1117338439 173465.5430939226), (981872.3447001303 174919.285377436, 982482.7024526721 174434.4673150752), (981261.9341039206 175405.0776733926, 981872.3447001303 174919.285377436), (982482.7024526721 174434.4673150752, 983094.3169650418 173949.5409872959), (980689.2534882842 175856.1326259075, 980710.1851459816 175839.2132490526), (981230.9334261979 175428.6045366038, 981246.6389655052 175416.7082553516), (981246.6389655052 175416.7082553516, 981261.9341039206 175405.0776733926), (980710.1851459816 175839.2132490526, 980736.199017625 175818.1832777196))",3849.2183382297094
889_0,[19766 19639 19768 19770 19653 19641 19782 19784 19772 19637],2017-10-04,2017-10-10,fall,fall,6,"[""['Dot In-House Milling']""]","MULTILINESTRING ((983007.4625282197 166304.8580953976, 982845.9414592258 166100.4740251126), (982523.611329437 165692.8903144589, 982361.7030710948 165489.3395695299), (983169.5544059828 166507.9265699629, 983007.4625282197 166304.8580953976), (983290.5837135199 166661.375333896, 983169.5544059828 166507.9265699629), (982845.9414592258 166100.4740251126, 982685.0305921501 165896.5983663223), (982685.0305921501 165896.5983663223, 982523.611329437 165692.8903144589), (983653.6909599457 167119.3432424955, 983492.3076693793 166915.9335454684), (983827.7186823009 167339.2161519156, 983653.6909599457 167119.3432424955), (983492.3076693793 166915.9335454684, 983290.5837135199 166661.375333896), (982361.7030710948 165489.3395695299, 982188.2858895734 165270.0211397568))",2639.948209848778
88_0,[57051],2017-04-06,2017-06-02,spring,summer,57,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1037777.89985687 194006.1776726133, 1038240.817044001 194230.1459706546))",514.2510288456524
890_0,[106114 106113],2017-10-04,2017-11-15,fall,fall,42,"[""['Contract Roadway Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((986854.5108342631 220120.4963846258, 986766.8038544924 220168.9243001147), (987556.3252800056 219732.9313530488, 986854.5108342631 220120.4963846258))",901.9057220775453
891_0,[60424],2017-10-04,2017-12-04,fall,winter,61,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1042187.910774882 198540.2428678145, 1042309.446822679 198270.584570418))",295.7813521319058
892_0,"[8836 8702 8680 8880 8851 8883 8923 8854 8407 8885 8397 8422 8837 8720
 8835 8697 8904 8679]",2017-10-04,2018-01-01,fall,winter,89,"[""['Contract Roadway Milling']""
 ""['Contract Roadway Milling-Protected', 'Dot In-House Paving']""
 ""['Contract Roadway Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((944283.2063041175 161120.8906111839, 944289.2876303757 160816.4164184749), (943855.9251604651 163053.2561952155, 943772.8169737168 162253.533740142), (943931.0977647501 161156.3914708006, 943653.4148464747 161187.9295034671), (944476.632354204 164004.1114919729, 944373.3420004478 162944.891780124), (944288.5081878838 162145.2676731693, 944255.9973123155 161817.7520030961), (944514.589009951 164398.4347526048, 944476.632354204 164004.1114919729), (944697.1241433981 166019.6841925503, 944611.7518101875 165265.1091969727), (944373.3420004478 162944.891780124, 944288.5081878838 162145.2676731693), (941139.1744038681 161737.6464033199, 941028.8415721591 162038.7476331098), (944565.9998560846 164855.3464159127, 944514.589009951 164398.4347526048), (941091.3907170774 160984.4925500851, 941074.9926285777 161062.2974335852), (941028.8415721591 162038.7476331098, 940905.804922321 162374.8125877046), (944277.9200193476 161261.267409668, 944283.2063041175 161120.8906111839), (943959.8158381929 164087.2038625695, 943855.9251604651 163053.2561952155), (944283.2063041175 161120.8906111839, 943931.0977647501 161156.3914708006), (943772.8169737168 162253.533740142, 943708.1392577032 161674.8835884622), (944611.7518101875 165265.1091969727, 944565.9998560846 164855.3464159127), (943708.1392577032 161674.8835884622, 943653.4148464747 161187.9295034671))",8977.022105803393
