wz_id,segmentid,created_date,closed_date,created_season,closed_season,duration_days,purpose,geometry,length_ft,bounding_geometry,bounding_area
1077_0,[41872 41886 41860 41874],2017-11-15,2017-11-20,fall,fall,5,"[""['Dot In-House Milling']""]","MULTILINESTRING ((1001586.886774564 177886.6376668444, 1001632.032771093 177329.1666781988), (1001553.77791627 178342.4330849783, 1001586.886774564 177886.6376668444), (1001690.994878336 176613.3132463324, 1001743.122805736 175983.7457640264), (1001632.032771093 177329.1666781988, 1001690.994878336 176613.3132463324))",2366.2918392325932,"POLYGON ((1001550.319837386 178342.1554858416, 1001739.664726852 175983.4681648897, 1001743.122805736 175983.7457640264, 1001553.77791627 178342.4330849783, 1001550.319837386 178342.1554858416))",8209.088796525559
107_0,[67978],2017-04-11,2018-09-01,spring,summer,508,"[""['Major Installations - High Voltage', 'Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1007502.174531476 214147.2200085514, 1007382.696103718 213951.2101841856))",229.55379750125041,"LINESTRING (1007502.174531476 214147.2200085514, 1007382.696103718 213951.2101841856)",0.0
1080_0,[65368 65374],2017-11-15,2018-01-01,fall,winter,47,"[""['Dep Contractor Major Installation Sewer']""]","MULTILINESTRING ((1057415.140795742 197702.5896267683, 1057802.426880487 197572.0920909024), (1057802.426880487 197572.0920909024, 1058296.691200995 197411.7635799882))",928.2985489994207,"POLYGON ((1057414.328344422 197700.126928539, 1058295.878749675 197409.3008817589, 1058296.691200995 197411.7635799882, 1057415.140795742 197702.5896267683, 1057414.328344422 197700.126928539))",2407.274627701712
1081_0,[8000],2017-11-15,2018-02-08,fall,winter,85,"[""['Major Installation - Gas']""]","MULTILINESTRING ((946715.6572609361 150198.6031469016, 946664.0149206582 150529.4420770629))",334.8452314422989,"LINESTRING (946715.6572609361 150198.6031469016, 946664.0149206582 150529.4420770629)",0.0
1084_0,[283149],2017-11-16,2018-01-01,fall,winter,46,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1016534.233665174 245030.3005963526, 1016655.175408102 245177.8265539007))",190.76376315504768,"LINESTRING (1016534.233665174 245030.3005963526, 1016655.175408102 245177.8265539007)",0.0
1085_0,[224837 224836],2017-11-16,2018-04-01,fall,spring,136,"[""['Dep Contractor Major Installation Sewer']""]","MULTILINESTRING ((989011.3108726967 223450.5660669979, 988687.0168852813 223631.021448023), (989276.8922110337 223301.3861601014, 989011.3108726967 223450.5660669979))",675.7322951751703,"POLYGON ((989277.2189246768 223301.9708072059, 988687.3435989245 223631.6060951275, 988687.0168852814 223631.021448023, 989276.8922110337 223301.3861601015, 989277.2189246768 223301.9708072059))",452.5652470035026
1086_0,[129714  68134 129715],2017-11-16,2018-08-03,fall,summer,260,"[""['Dep Contractor Major Installation Sewer']""]","MULTILINESTRING ((1008601.16178758 216914.7433537276, 1008350.554511676 216510.2042855642), (1008683.609574182 217048.8045106425, 1008601.16178758 216914.7433537276), (1008350.554511676 216510.2042855642, 1008103.346143124 216111.1507132691))",1102.6794018269163,"POLYGON ((1008103.718849962 216110.9200650818, 1008683.98228102 217048.5738624552, 1008683.609574182 217048.8045106425, 1008103.346143124 216111.1507132691, 1008103.718849962 216110.9200650818))",483.3066906834679
1087_0,[ 164337  164336   32848 9000407  164335 9000406   32842 9000408],2017-11-17,2017-11-21,fall,fall,4,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""
 ""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated']""
 ""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((987733.2449059744 200941.5337654532, 987744.3633353412 200974.4866325184), (987711.6240987624 200890.1982901602, 987733.2449059744 200941.5337654532), (987842.4915921488 200556.6285480238, 987609.846636733 200648.5537928621), (987589.7680393397 200596.326018859, 987599.565489255 200621.810752575), (987609.846636733 200648.5537928621, 987711.6240987624 200890.1982901602), (987474.919727845 200297.5848496415, 987589.7680393397 200596.326018859), (987609.846636733 200648.5537928621, 987390.531548286 200736.1877695097), (987599.565489255 200621.810752575, 987609.846636733 200648.5537928621))",1215.0187705755195,"POLYGON ((987474.919727845 200297.5848496414, 987973.9123965832 200633.6467580404, 987744.3633353412 200974.4866325184, 987245.3706666029 200638.4247241194, 987474.919727845 200297.5848496414))",247219.29417041372
1088_0,[28566 28474 28466 28480],2017-11-17,2017-11-22,fall,fall,5,"[""['Dot In-House Milling']""]","MULTILINESTRING ((997016.7852748518 174205.3122540344, 997027.1041874625 173988.8225573633), (996751.8503344955 175328.5968734927, 996776.730441271 174875.4500241072), (996980.4116222035 174885.7330263176, 997016.7852748518 174205.3122540344), (996955.9089147676 175340.5857789048, 996980.4116222035 174885.7330263176))",1807.4693914791642,"POLYGON ((996751.7968161309 175329.5903545425, 996824.6109778568 173977.9143418045, 997028.7230764934 173988.9097661668, 996955.9089147674 175340.5857789048, 996751.7968161309 175329.5903545425))",276694.0502444314
1089_0,[150955],2017-11-17,2017-12-17,fall,winter,30,"[""['Dot In-House Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((921896.1903503216 133294.7534073865, 921854.5500787401 133283.1458848916, 921827.2899482521 133273.018243891, 921803.35312427 133260.6889069629, 921777.1723621808 133241.4566947806, 921747.3433299934 133207.3000349457))",177.06764161394352,"POLYGON ((921887.244961234 133309.9786008149, 921738.397940906 133222.5252283741, 921747.3433299937 133207.3000349458, 921896.1903503217 133294.7534073866, 921887.244961234 133309.9786008149))",3048.52911922887
108_0,[31774 31555 31762],2017-04-11,2020-02-23,spring,winter,1048,"[""['D.D.C. Contractor Major Reconstruction']""
 ""['D.D.C. Contractor Major Reconstruction', 'Ddc Contractor Major Reconstruction-Prot', 'Occupancy Of Roadway As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((982517.5977709501 200526.9417938369, 982993.1432599021 200236.980770506), (981787.4589845797 200960.7925456142, 982160.8683074579 200740.2927237433), (982160.8683074579 200740.2927237433, 982517.5977709501 200526.9417938369))",1406.289071909036,"POLYGON ((982995.1182535519 200240.2706020192, 981789.4339782295 200964.0823771274, 981787.4589845797 200960.7925456142, 982993.1432599023 200236.980770506, 982995.1182535519 200240.2706020192))",5396.021783368886
1090_0,[71619 71593 71603],2017-11-17,2017-12-18,fall,winter,31,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street', 'Place Equipment Other Than Crane Or Shov', 'Place Material On Street', 'Rapid Transit Construct/ Alteration']""]","MULTILINESTRING ((1005774.154528839 243195.2600108068, 1006049.332225594 243075.1863120476), (1005209.695396774 241926.1347700064, 1005483.308295061 241803.9088652891), (1005423.314384842 242397.1531938495, 1005692.294663965 242273.3588805264))",896.0061678570273,"POLYGON ((1005775.063595439 243197.3017546346, 1005209.039664906 241926.0243078762, 1005483.308295061 241803.9088652891, 1006049.332225594 243075.1863120474, 1005775.063595439 243197.3017546346))",417791.7866608192
1091_0,[109753   2716   2700 109754   2145   2712   2132   2147],2017-11-17,2017-12-24,fall,winter,37,"[""['Dot In-House Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((930115.0389946154 135283.3492359176, 930136.9880782143 135221.541661304), (930203.9545157395 135037.3003319867, 930299.0935463808 134800.5165970948), (930299.0935463808 134800.5165970948, 930388.8684550514 134554.9828809104), (930136.9880782143 135221.541661304, 930203.9545157395 135037.3003319867), (929747.4288053275 136255.5761351872, 929838.3094917407 136015.0522380249), (930028.2365167103 135522.1967497772, 930115.0389946154 135283.3492359176), (929931.9687665717 135774.5250339096, 930028.2365167103 135522.1967497772), (929838.3094917407 136015.0522380249, 929931.9687665717 135774.5250339096))",1817.6765326008847,"POLYGON ((929746.8057054884 136255.3422767792, 930385.4559414174 134553.7021150431, 930390.952369447 134555.7650042113, 929752.302133518 136257.4051659474, 929746.8057054884 136255.3422767792))",10670.407335254273
1092_0,[72172],2017-11-17,2018-02-11,fall,winter,86,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((1008164.432534371 246374.6438436082, 1008313.425335887 246651.0830023833))",314.0341755413569,"LINESTRING (1008164.432534371 246374.6438436082, 1008313.425335887 246651.0830023833)",0.0
1094_0,[23372],2017-11-17,2018-05-09,fall,spring,173,"[""['Occupancy Of Roadway As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((982205.1791078557 198159.9572664604, 982453.6360948366 198397.1901417736))",343.52628940018997,"LINESTRING (982205.1791078557 198159.9572664604, 982453.6360948366 198397.1901417736)",0.0
1095_0,[36136],2017-11-18,2017-11-19,fall,fall,1,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((992412.9588163119 215802.9030928346, 992856.0472115511 215558.7523415125))",505.90208080892336,"LINESTRING (992412.9588163119 215802.9030928346, 992856.0472115511 215558.7523415125)",0.0
1097_0,[165404 165403],2017-11-18,2017-11-27,fall,fall,9,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((991934.726068213 216066.8040493599, 991963.5877977143 216050.7150037281), (991517.5105984717 216299.3866146887, 991934.726068213 216066.8040493599))",510.70778120464445,"POLYGON ((991517.5104684676 216299.3863814825, 991963.5876677101 216050.7147705219, 991963.5877977142 216050.7150037282, 991517.5105984716 216299.3866146888, 991517.5104684676 216299.3863814825))",0.13635632849729465
1098_0,[71743],2017-11-18,2017-12-04,fall,winter,16,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1006702.287280397 240518.0415821983, 1006960.706525808 240410.3627501558))",279.95577734484465,"LINESTRING (1006702.287280397 240518.0415821983, 1006960.706525808 240410.3627501558)",0.0
1099_0,[23861],2017-11-20,2017-11-21,fall,fall,1,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((985274.5094405414 193707.6661622259, 985012.6316751277 192983.2050406895))",770.3401071188506,"LINESTRING (985274.5094405414 193707.6661622259, 985012.6316751277 192983.2050406895)",0.0
109_0,[165447 165448],2017-04-12,2017-08-29,spring,summer,139,"[""['Crossing Sidewalk', 'Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Material On Street']""]","MULTILINESTRING ((992212.1716345168 212932.4873484761, 992851.2723557584 212571.6567192404), (992851.2723557584 212571.6567192404, 992864.6268167779 212564.8119866585))",748.9331487646137,"POLYGON ((992211.8804318563 212931.9705972746, 992864.3356141173 212564.295235457, 992864.626816778 212564.8119866586, 992212.1716345169 212932.4873484762, 992211.8804318563 212931.9705972746))",444.2250430341068
10_0,[166363 166362],2017-02-25,2017-06-02,winter,summer,97,"[""['Dep Contractor Major Installation Water', 'Occupancy Of Roadway As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((996728.0664443144 230765.2097122853, 995962.3332268809 231190.3783460266), (996749.1951333084 230753.4774324981, 996728.0664443144 230765.2097122853))",900.0189264913762,"POLYGON ((996749.1954248419 230753.4779575528, 995962.3335184145 231190.3788710813, 995962.3332268808 231190.3783460265, 996749.1951333082 230753.477432498, 996749.1954248419 230753.4779575528))",0.5405169548896227
1100_0,[10921],2017-11-20,2017-11-22,fall,fall,2,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((955730.5881970254 145206.4933319361, 955416.5402724911 144759.8270874816))",546.0190773584948,"LINESTRING (955730.5881970254 145206.4933319361, 955416.5402724911 144759.8270874816)",0.0
1101_0,[217984],2017-11-20,2017-11-23,fall,fall,3,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((996836.2679389378 221277.2674524645, 997038.8722366737 221164.8735484137))",231.69137042382846,"LINESTRING (996836.2679389378 221277.2674524645, 997038.8722366737 221164.8735484137)",0.0
1102_0,[65628],2017-11-20,2017-12-20,fall,winter,30,"[""['Repair Water']""]","MULTILINESTRING ((1059445.185666822 194200.505846121, 1059225.653648038 193631.796032044))",609.610662553352,"LINESTRING (1059445.185666822 194200.505846121, 1059225.653648038 193631.796032044)",0.0
1103_0,[23119],2017-11-20,2017-12-31,fall,winter,41,"[""['Crossing Sidewalk', 'Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Equipment Other Than Crane Or Shov', 'Place Material On Street']""]","MULTILINESTRING ((981153.9885598836 194954.9022797549, 981474.7553610781 195056.6990835626))",336.53221244634705,"LINESTRING (981153.9885598836 194954.9022797549, 981474.7553610781 195056.6990835626)",0.0
1104_0,[31937],2017-11-20,2018-01-15,fall,winter,56,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((982382.6575816792 205580.7325849248, 982030.7842448388 205624.4832902502))",354.58281034997214,"LINESTRING (982382.6575816792 205580.7325849248, 982030.7842448388 205624.4832902502)",0.0
1106_0,[128410  42477  42472 128409],2017-11-21,2017-11-24,fall,fall,3,"[""['Dot In-House Paving']""]","MULTILINESTRING ((1007458.933550692 175509.4940000494, 1007698.609647256 175227.966106274), (1006752.122705679 176340.1180362478, 1007257.702290137 175745.8646479883), (1006241.595804921 176926.3760066587, 1006752.122705679 176340.1180362478), (1007257.702290137 175745.8646479883, 1007458.933550692 175509.4940000494))",2237.773927290336,"POLYGON ((1007702.984304086 175231.7189904011, 1006245.970461751 176930.1288907859, 1006241.595804921 176926.3760066587, 1007698.609647256 175227.9661062739, 1007702.984304086 175231.7189904011))",12897.964592640277
1107_0,[284633],2017-11-21,2018-04-01,fall,spring,131,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((1000178.049130616 199735.2062140386, 1000284.04045983 199798.964598879))",123.69031290238381,"LINESTRING (1000178.049130616 199735.2062140386, 1000284.04045983 199798.964598879)",0.0
1109_0,[ 88831 132816  88817 108066  88826],2017-11-22,2018-01-31,fall,winter,70,"[""['Dot In-House Paving']""]","MULTILINESTRING ((1029436.720943053 259008.2935564429, 1029176.693748713 259606.8227906713), (1031647.645282898 253409.3518553161, 1031276.620054626 254458.4886421024), (1029681.616820833 258382.4709329319, 1029656.623254507 258461.1155840181), (1029103.68172754 259777.6908476019, 1028841.941824392 260388.2280256874), (1029176.693748713 259606.8227906713, 1029103.68172754 259777.6908476019))",2697.994379426694,"POLYGON ((1031691.340145672 253426.9184125398, 1028885.636687166 260405.7945829111, 1028841.941824392 260388.2280256874, 1031647.645282898 253409.3518553161, 1031691.340145672 253426.9184125398))",354227.5869385387
110_0,[67127],2017-04-13,2017-05-14,spring,spring,31,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1000918.014816807 212592.8600217382, 1000726.297011902 212317.9376314883))",335.16867004291566,"LINESTRING (1000918.014816807 212592.8600217382, 1000726.297011902 212317.9376314883)",0.0
1110_0,[86659 86664 86666],2017-11-22,2018-02-14,fall,winter,84,"[""['Dot In-House Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((1025591.070244953 247673.225292834, 1025189.162846244 248348.7319353109), (1025908.522112198 247138.8002525306, 1025591.070244953 247673.225292834), (1025189.162846244 248348.7319353109, 1024906.297775811 248824.9718787788))",1961.5373737221921,"POLYGON ((1025908.734940595 247138.9267886663, 1024906.30286079 248824.9749020293, 1024906.090032392 248824.8483658936, 1025908.522112198 247138.8002525305, 1025908.734940595 247138.9267886663))",485.6827994296107
1111_0,[86660 86523 86656 86513],2017-11-22,2018-02-15,fall,winter,85,"[""['Dot In-House Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((1025676.884668893 247022.9797119196, 1025367.969550987 247540.147738793), (1024258.43869279 249405.5139182793, 1023839.096741477 250110.0263505726), (1025367.969550987 247540.147738793, 1024966.734757129 248215.4476818016), (1024682.993684382 248692.4092174878, 1024258.43869279 249405.5139182793))",3037.698404640081,"POLYGON ((1023838.333735893 250109.5721162782, 1025676.121663309 247022.5254776252, 1025676.884668893 247022.9797119196, 1023839.096741477 250110.0263505726, 1023838.333735893 250109.5721162782))",3190.2201268720664
